Date,GOOGL,TSLA,FB,AMZN,AAPL,MSFT,VOD,ADBE,NVDA,CRM
2015-02-24,26.9325008392334,13.607333183288574,,18.929500579833984,29.909950256347656,38.864166259765625,22.444299697875977,77.68000030517578,5.380565166473389,61.93000030517578
2015-02-25,27.366500854492188,13.583999633789062,,19.26849937438965,29.145057678222656,38.77602767944336,22.308900833129883,78.06999969482422,5.339564800262451,62.869998931884766
2015-02-26,27.964500427246094,13.812666893005371,,19.239999771118164,29.51392364501953,38.83772277832031,22.296003341674805,78.95999908447266,5.3540358543396,70.23999786376953
2015-02-27,28.131500244140625,13.555999755859375,,19.007999420166016,29.070384979248047,38.65260696411133,22.283109664916992,79.0999984741211,5.320270538330078,69.37999725341797
2015-03-02,28.750999450683594,13.155332565307617,,19.283000946044922,29.212947845458984,38.67906188964844,22.296003341674805,79.79000091552734,5.450506210327148,68.45999908447266
2015-03-03,28.93950080871582,13.303999900817871,,19.230499267578125,29.274049758911133,38.15016555786133,22.321792602539062,78.98999786376953,5.349211692810059,66.94999694824219
2015-03-04,28.916500091552734,13.496000289916992,,19.13599967956543,29.088481903076172,37.95625305175781,22.308900833129883,77.62999725341797,5.409506797790527,64.87999725341797
2015-03-05,29.071500778198242,13.375332832336426,,19.39150047302246,28.60646629333496,38.000328063964844,22.160600662231445,78.62000274658203,5.513209819793701,65.58999633789062
2015-03-06,28.645000457763672,12.925333023071289,,19.004499435424805,28.649459838867188,37.33920669555664,21.2579288482666,77.55000305175781,5.438445568084717,64.55999755859375
2015-03-09,28.704999923706055,12.725333213806152,,18.92799949645996,28.771663665771484,37.77113342285156,21.290170669555664,77.93000030517578,5.452917098999023,65.4800033569336
2015-03-10,27.99250030517578,12.687999725341797,,18.475500106811523,28.176502227783203,37.04833221435547,20.922653198242188,76.01000213623047,5.546973705291748,63.7599983215332
2015-03-11,27.784500122070312,12.916000366210938,,18.318500518798828,27.662799835205078,37.00426483154297,20.82593536376953,76.01000213623047,5.5180344581604,63.68000030517578
2015-03-12,28.058500289916992,12.73799991607666,,18.711999893188477,28.162921905517578,36.158042907714844,20.89041519165039,77.4000015258789,5.4673871994018555,64.94999694824219
2015-03-13,27.649999618530273,12.578666687011719,,18.52899932861328,27.968305587768555,36.47537612915039,20.871070861816406,77.62000274658203,5.47462272644043,64.5999984741211
2015-03-16,28.082000732421875,13.046667098999023,,18.667499542236328,28.276071548461914,36.6340446472168,21.212799072265625,78.33000183105469,5.539737701416016,66.43000030517578
2015-03-17,27.88050079345703,12.982000350952148,,18.59600067138672,28.749034881591797,36.757450103759766,21.083847045898438,79.66000366210938,5.607267379760742,67.55000305175781
2015-03-18,28.308000564575195,13.380666732788086,,18.756999969482422,29.072641372680664,37.4626350402832,21.618999481201172,76.88999938964844,5.515622615814209,68.55000305175781
2015-03-19,28.183500289916992,13.043333053588867,,18.66200065612793,28.853130340576172,37.27751541137695,21.37398910522461,77.13999938964844,5.60003137588501,68.87999725341797
2015-03-20,28.247499465942383,13.20533275604248,,18.92449951171875,28.49105453491211,37.797576904296875,21.896249771118164,77.36000061035156,5.660325527191162,67.69000244140625
2015-03-23,28.26849937438965,13.308667182922363,,18.75550079345703,28.787508010864258,37.77995681762695,21.844667434692383,76.3499984741211,5.477033615112305,67.66000366210938
2015-03-24,28.87700080871582,13.447999954223633,,18.704500198364258,28.66982650756836,37.81521987915039,21.631893157958984,75.44999694824219,5.402270793914795,67.37000274658203
2015-03-25,28.350000381469727,12.953332901000977,,18.54800033569336,27.920780181884766,36.54589080810547,21.432018280029297,73.12999725341797,5.074277877807617,65.77999877929688
2015-03-26,28.18199920654297,12.694000244140625,,18.36750030517578,28.115398406982422,36.32551956176758,21.406227111816406,72.97000122070312,5.057392597198486,65.98999786376953
2015-03-27,27.877500534057617,12.333333015441895,,18.527999877929688,27.89136505126953,36.11397933959961,21.57386589050293,73.30999755859375,5.156274795532227,66.55000305175781
2015-03-30,28.05699920654297,12.704667091369629,,18.72949981689453,28.597415924072266,36.10515594482422,21.41912269592285,73.5999984741211,5.177978038787842,66.8499984741211
2015-03-31,27.735000610351562,12.584667205810547,,18.604999542236328,28.158395767211914,35.84071731567383,21.07094955444336,73.94000244140625,5.047745227813721,66.80999755859375
2015-04-01,27.47450065612793,12.505999565124512,,18.51300048828125,28.117656707763672,35.89360046386719,21.090290069580078,75.06999969482422,5.067039489746094,66.08000183105469
2015-04-02,27.065500259399414,12.733332633972168,,18.612499237060547,28.35979652404785,35.51457214355469,21.20635223388672,75.68000030517578,5.079098224639893,66.68000030517578
2015-04-06,27.197500228881836,13.539999961853027,,18.851999282836914,28.819185256958008,36.625221252441406,21.296615600585938,76.2300033569336,5.22621488571167,67.94000244140625
2015-04-07,27.243000030517578,13.550000190734863,,18.720500946044922,28.515947341918945,36.60759353637695,21.38688087463379,75.6500015258789,5.272035598754883,68.19999694824219
2015-04-08,27.441999435424805,13.844667434692383,,19.059999465942383,28.42316246032715,36.5106315612793,21.406227111816406,75.44000244140625,5.3106255531311035,68.20999908447266
2015-04-09,27.400999069213867,14.005999565124512,,19.177000045776367,28.640411376953125,36.56352233886719,21.41912269592285,76.33000183105469,5.433623313903809,67.73999786376953
2015-04-10,27.427000045776367,14.0600004196167,,19.13249969482422,28.762603759765625,36.77507400512695,21.618999481201172,76.52999877929688,5.489091396331787,67.63999938964844
2015-04-13,27.43199920654297,13.985333442687988,,19.118000030517578,28.706037521362305,36.810333251953125,21.502941131591797,76.0199966430664,5.438445568084717,67.08000183105469
2015-04-14,26.98900032043457,13.830666542053223,,19.25550079345703,28.581573486328125,36.71337127685547,21.883350372314453,75.94999694824219,5.3926239013671875,66.91000366210938
2015-04-15,27.052000045776367,13.85533332824707,,19.172500610351562,28.690195083618164,37.251060485839844,21.80598258972168,76.02999877929688,5.457738399505615,67.20999908447266
2015-04-16,27.176000595092773,13.779999732971191,,19.302000045776367,28.552154541015625,37.162925720214844,21.896249771118164,75.1500015258789,5.423977851867676,67.91000366210938
2015-04-17,26.636999130249023,13.78600025177002,,18.777999877929688,28.230806350708008,36.686920166015625,21.851116180419922,73.1500015258789,5.3540358543396,65.80999755859375
2015-04-20,27.226499557495117,13.684666633605957,,19.475500106811523,28.875761032104492,37.82402038574219,21.91559410095215,73.91999816894531,5.327508449554443,66.9000015258789
2015-04-21,27.145999908447266,13.96066665649414,,19.55900001525879,28.71961212158203,37.586021423339844,21.889802932739258,74.62000274658203,5.320270538330078,67.37999725341797
2015-04-22,27.458999633789062,14.629332542419434,,19.489999771118164,29.106586456298828,37.894554138183594,22.050996780395508,75.5,5.380565166473389,67.70999908447266
2015-04-23,27.87299919128418,14.573332786560059,,19.499500274658203,29.344196319580078,38.203060150146484,22.36048126220703,76.5199966430664,5.358859062194824,68.47000122070312
2015-04-24,28.683000564575195,14.562000274658203,,22.2549991607666,29.482248306274414,42.19614028930664,22.695758819580078,76.54000091552734,5.313037872314453,67.83000183105469
2015-04-27,28.305999755859375,15.436667442321777,,21.92799949645996,30.01856803894043,42.33717346191406,22.676416397094727,76.55000305175781,5.3540358543396,67.83999633789062
2015-04-28,28.2185001373291,15.36533260345459,,21.465499877929688,29.54560661315918,43.33323669433594,22.727996826171875,76.0199966430664,5.380565166473389,66.88999938964844
2015-04-29,28.069499969482422,15.49666690826416,,21.4685001373291,29.111116409301758,43.24508285522461,22.96656036376953,76.6500015258789,5.339564800262451,74.6500015258789
2015-04-30,27.438499450683594,15.069999694824219,,21.089000701904297,28.321327209472656,42.874881744384766,22.695758819580078,76.05999755859375,5.3540358543396,72.81999969482422
2015-05-01,27.558000564575195,15.0686674118042,,21.14349937438965,29.181264877319336,42.89249801635742,22.521669387817383,76.43000030517578,5.4866814613342285,73.36000061035156
2015-05-04,27.642000198364258,15.36733341217041,,21.152000427246094,29.124691009521484,42.52229309082031,22.586149215698242,75.8499984741211,5.452917098999023,71.5999984741211
2015-05-05,27.152000427246094,15.529999732971191,,21.059499740600586,28.46842384338379,41.9581413269043,22.405616760253906,75.0,5.313037872314453,72.75
2015-05-06,26.753999710083008,15.362000465393066,,20.954999923706055,28.289653778076172,40.79458236694336,22.740894317626953,74.4800033569336,5.32991886138916,73.79000091552734
2015-05-07,27.101999282836914,15.786666870117188,,21.3439998626709,28.464628219604492,41.16481018066406,22.70865249633789,74.7300033569336,5.423977851867676,74.5199966430664
2015-05-08,27.447500228881836,15.77400016784668,,21.684499740600586,29.00092124938965,42.090370178222656,23.11485481262207,76.30999755859375,5.023628234863281,72.4000015258789
2015-05-11,27.288999557495117,15.965999603271484,,21.642499923706055,28.705507278442383,41.75539779663086,23.456579208374023,76.79000091552734,4.9753947257995605,71.19999694824219
2015-05-12,26.936500549316406,16.31599998474121,,21.551000595092773,28.603246688842773,41.737770080566406,23.51460838317871,76.56999969482422,5.023628234863281,71.7699966430664
2015-05-13,26.97450065612793,16.211999893188477,,21.3435001373291,28.635059356689453,41.98459243774414,23.7918643951416,77.08000183105469,5.052569389343262,71.79000091552734
2015-05-14,27.459999084472656,16.273332595825195,,21.61400032043457,29.303157806396484,42.94539260864258,23.811203002929688,79.43000030517578,5.134568214416504,72.87999725341797
2015-05-15,27.324499130249023,16.589332580566406,,21.299999237060547,29.262258529663086,42.57517623901367,23.882125854492188,78.91999816894531,5.136979579925537,72.4000015258789
2015-05-18,27.333499908447266,16.583332061767578,,21.261999130249023,29.584943771362305,42.31954574584961,23.540401458740234,79.41000366210938,5.1297454833984375,72.80000305175781
2015-05-19,27.464000701904297,16.47599983215332,,21.085500717163086,29.55767822265625,42.213077545166016,23.340526580810547,79.62000274658203,5.0977630615234375,71.4800033569336
2015-05-20,27.625499725341797,16.290000915527344,,21.19300079345703,29.555402755737305,42.213077545166016,23.946603775024414,79.61000061035156,5.0977630615234375,70.16000366210938
2015-05-21,27.840499877929688,16.374666213989258,,21.581499099731445,29.857635498046875,42.07112503051758,24.939542770385742,80.55999755859375,5.061418056488037,72.91000366210938
2015-05-22,27.72599983215332,16.51533317565918,,21.381500244140625,30.118959426879883,41.609779357910156,25.28127098083496,80.04000091552734,5.054150581359863,75.01000213623047
2015-05-26,27.359500885009766,16.497333526611328,,21.273500442504883,29.45541000366211,41.33473587036133,24.92020034790039,79.36000061035156,5.022651672363281,73.56999969482422
2015-05-27,27.712499618530273,16.495332717895508,,21.570999145507812,30.005338668823242,42.23969650268555,24.92020034790039,80.16000366210938,5.291594982147217,73.94999694824219
2015-05-28,27.708999633789062,16.76333236694336,,21.328500747680664,29.94626235961914,42.097740173339844,25.261926651000977,80.0199966430664,5.364280700683594,72.68000030517578
2015-05-29,27.266000747680664,16.719999313354492,,21.46150016784668,29.605390548706055,41.57429885864258,25.16521644592285,79.08999633789062,5.3618574142456055,72.75
2015-06-01,27.460500717163086,16.6299991607666,,21.54599952697754,29.66448402404785,41.902549743652344,25.02336311340332,79.87000274658203,5.422430515289307,73.0999984741211
2015-06-02,27.697500228881836,16.55666732788086,,21.54949951171875,29.532676696777344,41.62752151489258,24.92020034790039,79.81999969482422,5.315824508666992,72.9000015258789
2015-06-03,27.76449966430664,16.599332809448242,,21.829500198364258,29.569028854370117,41.56541061401367,24.662296295166016,80.12999725341797,5.2576727867126465,73.47000122070312
2015-06-04,27.58449935913086,16.39466667175293,,21.538999557495117,29.39632797241211,41.13069534301758,24.314117431640625,78.75,5.352166175842285,72.20999908447266
2015-06-05,27.476499557495117,16.609333038330078,,21.34749984741211,29.2349853515625,40.93549728393555,23.888574600219727,78.86000061035156,5.393354892730713,73.55000305175781
2015-06-08,27.173999786376953,17.086000442504883,,21.174999237060547,29.04183006286621,40.571746826171875,23.99818229675293,78.16000366210938,5.2697882652282715,71.83999633789062
2015-06-09,27.107999801635742,17.066667556762695,,21.27400016784668,28.95547103881836,40.50078201293945,23.972394943237305,77.9000015258789,5.296438694000244,71.76000213623047
2015-06-10,27.6299991607666,16.713333129882812,,21.53849983215332,29.28725242614746,41.35249328613281,24.33536148071289,79.55999755859375,5.20194673538208,73.02999877929688
2015-06-11,27.50200080871582,16.76066780090332,,21.648500442504883,29.221349716186523,41.201663970947266,24.388639450073242,79.6500015258789,5.2576727867126465,72.4000015258789
2015-06-12,27.37350082397461,16.71266746520996,,21.496000289916992,28.898664474487305,40.78468322753906,24.222139358520508,79.86000061035156,5.114724159240723,71.7699966430664
2015-06-15,27.149999618530273,16.691999435424805,,21.183500289916992,28.841846466064453,40.34995651245117,23.995702743530273,78.9000015258789,5.105031967163086,72.55999755859375
2015-06-16,27.243499755859375,16.874666213989258,,21.363000869750977,28.996376037597656,40.660465240478516,24.32204246520996,79.94000244140625,5.168027400970459,73.4000015258789
2015-06-17,27.329999923706055,17.360666275024414,,21.390499114990234,28.92820167541504,40.78468322753906,24.15554428100586,77.91000366210938,5.2285990715026855,74.41999816894531
2015-06-18,27.80900001525879,17.459333419799805,,21.969499588012695,29.060009002685547,41.4500732421875,24.68833351135254,79.38999938964844,5.315824508666992,75.70999908447266
2015-06-19,27.875999450683594,17.500667572021484,,21.746000289916992,28.769132614135742,40.900028228759766,24.608417510986328,79.69999694824219,5.298862457275391,75.0
2015-06-22,27.983999252319336,17.319332122802734,,21.81450080871582,28.998653411865234,41.01535415649414,25.034652709960938,82.27999877929688,5.27705717086792,74.77999877929688
2015-06-23,28.16950035095215,17.844667434692383,,22.29949951171875,28.86684799194336,40.73145294189453,25.17450714111328,83.55000305175781,5.141374588012695,74.19999694824219
2015-06-24,27.928499221801758,17.67799949645996,,22.04199981689453,29.112272262573242,40.49189376831055,24.954736709594727,83.4000015258789,5.0904951095581055,73.5
2015-06-25,27.897499084472656,17.91933250427246,,22.0049991607666,28.97365379333496,40.50078201293945,24.961389541625977,83.94000244140625,5.129260063171387,73.61000061035156
2015-06-26,27.652999877929688,17.805999755859375,,21.905000686645508,28.80321502685547,40.1547737121582,24.774917602539062,82.73999786376953,5.025075912475586,72.33999633789062
2015-06-29,27.0625,17.468000411987305,,21.493000030517578,28.298736572265625,39.36516189575195,24.31538200378418,81.27999877929688,4.8748579025268555,70.0
2015-06-30,27.00200080871582,17.884000778198242,,21.704500198364258,28.50326156616211,39.16996765136719,24.275426864624023,81.01000213623047,4.872434139251709,69.62999725341797
2015-07-01,27.165000915527344,17.94333267211914,,21.86949920654297,28.769132614135742,39.4361457824707,24.328702926635742,80.94000244140625,4.9426984786987305,70.54000091552734
2015-07-02,27.367000579833984,18.667999267578125,,21.885499954223633,28.732778549194336,39.39177322387695,24.428598403930664,80.75,4.947543621063232,70.41999816894531
2015-07-06,27.2810001373291,18.648000717163086,,21.802000045776367,28.632783889770508,39.38290023803711,23.96240234375,80.5,4.886972904205322,69.16000366210938
2015-07-07,27.50149917602539,17.858667373657227,,21.836000442504883,28.562341690063477,39.303043365478516,23.7359676361084,80.58999633789062,4.7949018478393555,70.26000213623047
2015-07-08,27.084999084472656,16.997333526611328,,21.485000610351562,27.853342056274414,39.249820709228516,23.389650344848633,79.98999786376953,4.760980606079102,69.38999938964844
2015-07-09,27.232500076293945,17.19466781616211,,21.719499588012695,27.28523063659668,39.49824523925781,23.569469451904297,80.47000122070312,4.702832221984863,69.95999908447266
2015-07-10,27.805500030517578,17.27666664123535,,22.175500869750977,28.01468276977539,39.578094482421875,24.282079696655273,80.58999633789062,4.785210132598877,71.13999938964844
2015-07-13,28.58650016784668,17.477333068847656,,22.778499603271484,28.555526733398438,40.403194427490234,24.362001419067383,81.44000244140625,4.816707611083984,71.05000305175781
2015-07-14,29.208999633789062,17.709999084472656,,23.278499603271484,28.544157028198242,40.47416305541992,24.635061264038086,81.88999938964844,4.8191304206848145,71.79000091552734
2015-07-15,29.197999954223633,17.542667388916016,,23.059499740600586,28.81912612915039,40.59836959838867,24.49519920349121,82.12000274658203,4.785210132598877,71.36000061035156
2015-07-16,30.089000701904297,17.778667449951172,,23.77400016784668,29.203166961669922,41.396854400634766,24.668354034423828,82.5199966430664,4.891817092895508,72.41999816894531
2015-07-17,34.98099899291992,18.310667037963867,,24.15049934387207,29.45541000366211,41.36137390136719,24.655038833618164,82.0999984741211,4.862743377685547,72.80999755859375
2015-07-20,34.641998291015625,18.817333221435547,,24.405000686645508,30.012161254882812,41.62752151489258,24.781578063964844,82.08999633789062,4.773097038269043,72.7699966430664
2015-07-21,34.76750183105469,17.784666061401367,,24.399999618530273,29.712200164794922,41.94691848754883,24.381977081298828,81.19000244140625,4.7949018478393555,73.83000183105469
2015-07-22,34.755001068115234,17.857999801635742,,24.41349983215332,28.455533981323242,40.403194427490234,24.268760681152344,80.7300033569336,4.702832221984863,73.87000274658203
2015-07-23,33.73649978637695,17.81333351135254,,24.108999252319336,28.441905975341797,40.90888595581055,24.102262496948242,80.63999938964844,4.760980606079102,72.20999908447266
2015-07-24,32.73849868774414,17.694000244140625,,26.47100067138672,28.291921615600586,40.75807189941406,24.581775665283203,80.9800033569336,4.705252647399902,73.91999816894531
2015-07-27,32.91350173950195,16.867332458496094,,26.570499420166016,27.898784637451172,40.234615325927734,24.381977081298828,79.93000030517578,4.6786017417907715,72.45999908447266
2015-07-28,32.983001708984375,17.654666900634766,,26.30150032043457,28.03740692138672,40.225746154785156,24.555137634277344,80.58999633789062,4.780362606048584,73.79000091552734
2015-07-29,33.07149887084961,17.58799934387207,,26.450000762939453,27.948781967163086,41.06857681274414,25.0479736328125,80.25,4.83851432800293,73.87999725341797
2015-07-30,33.22800064086914,17.785999298095703,,26.83799934387207,27.80788803100586,41.592041015625,25.15453338623047,81.29000091552734,4.850627899169922,73.36000061035156
2015-07-31,32.875,17.74333381652832,,26.8075008392334,27.564735412597656,41.43233871459961,25.161191940307617,81.98999786376953,4.8336687088012695,73.30000305175781
2015-08-03,33.236000061035156,17.332666397094727,,26.75149917602539,26.91482162475586,41.529937744140625,25.01467514038086,81.4000015258789,4.9160475730896,72.44000244140625
2015-08-04,33.06399917602539,17.75200080871582,,26.594999313354492,26.05129051208496,42.17758560180664,25.06129264831543,82.05999755859375,4.935429573059082,71.88999938964844
2015-08-05,33.66450119018555,18.0086669921875,,26.850500106811523,26.223995208740234,42.213077545166016,25.474205017089844,83.37999725341797,4.9863104820251465,72.52999877929688
2015-08-06,33.50749969482422,16.408666610717773,,26.472999572753906,26.28106689453125,41.36137390136719,25.267751693725586,82.19000244140625,4.954811096191406,70.43000030517578
2015-08-07,33.21950149536133,16.167333602905273,,26.131000518798828,26.370086669921875,41.46782684326172,25.11457061767578,82.69000244140625,5.567803382873535,70.41000366210938
2015-08-10,33.15700149536133,16.076000213623047,,26.200000762939453,27.328840255737305,41.99128341674805,25.287734985351562,83.62000274658203,5.761636734008789,71.2699966430664
2015-08-11,34.51499938964844,15.824666976928711,,26.37299919128418,25.90669822692871,41.175052642822266,25.01467514038086,83.9000015258789,5.732560157775879,71.62999725341797
2015-08-12,34.57350158691406,15.878000259399414,,26.295499801635742,26.306175231933594,41.46782684326172,24.921432495117188,83.81999969482422,5.747096538543701,71.04000091552734
2015-08-13,34.32550048828125,16.167333602905273,,26.482999801635742,26.285633087158203,41.458953857421875,24.841516494750977,84.30999755859375,5.698639869689941,71.4000015258789
2015-08-14,34.46849822998047,16.209999084472656,,26.576000213623047,26.470529556274414,41.69849395751953,24.99469566345215,86.12000274658203,5.703487396240234,72.98999786376953
2015-08-17,34.705501556396484,16.999332427978516,,26.76099967956543,26.74445915222168,41.98239517211914,24.941415786743164,86.7699966430664,5.667141914367676,74.04000091552734
2015-08-18,34.436500549316406,17.381332397460938,,26.750999450683594,26.593799591064453,42.21460723876953,25.008012771606445,86.44999694824219,5.615560531616211,72.58000183105469
2015-08-19,34.70199966430664,17.016666412353516,,26.645999908447266,26.253677368164062,41.625186920166016,24.62173843383789,85.4800033569336,5.593663692474365,72.04000091552734
2015-08-20,33.9739990234375,16.14533233642578,,25.788999557495117,25.71495246887207,40.77678680419922,24.095603942871094,82.69000244140625,5.391716957092285,67.81999969482422
2015-08-21,32.201499938964844,15.38466739654541,,24.723499298095703,24.142147064208984,38.463775634765625,23.189855575561523,78.87000274658203,5.2238335609436035,69.1500015258789
2015-08-24,30.905500411987305,14.591333389282227,,23.168500900268555,23.539506912231445,37.22243118286133,22.24414825439453,74.2699966430664,5.038918972015381,65.16999816894531
2015-08-25,30.62350082397461,14.66866683959961,,23.318500518798828,23.681032180786133,36.141841888427734,22.204187393188477,74.56999969482422,4.934298038482666,65.18000030517578
2015-08-26,32.98699951171875,14.989333152770996,,25.03849983215332,25.039262771606445,38.142269134521484,22.803579330444336,77.33000183105469,5.306559085845947,68.5199966430664
2015-08-27,33.39799880981445,16.19933319091797,,25.918500900268555,25.77658462524414,39.20501708984375,23.189855575561523,78.91000366210938,5.5060715675354,69.94000244140625
2015-08-28,32.984500885009766,16.565332412719727,,25.90049934387207,25.861045837402344,39.23180389404297,23.209829330444336,79.4000015258789,5.530402660369873,70.25
2015-08-31,32.39099884033203,16.604000091552734,,25.644500732421875,25.74005699157715,38.865657806396484,22.963415145874023,78.56999969482422,5.469576358795166,69.36000061035156
2015-09-01,31.47800064086914,15.908666610717773,,24.82699966430664,24.589561462402344,37.34746551513672,22.41730308532715,75.98999786376953,5.245732307434082,66.62999725341797
2015-09-02,32.24549865722656,16.512666702270508,,25.52750015258789,25.64418601989746,38.72275924682617,22.876834869384766,77.25,5.4038825035095215,67.9800033569336
2015-09-03,31.852500915527344,16.3713321685791,,25.236000061035156,25.194486618041992,38.84779357910156,22.923452377319336,78.31999969482422,5.418482780456543,68.25
2015-09-04,31.447999954223633,16.1286678314209,,24.950000762939453,24.943389892578125,38.0529670715332,22.570478439331055,76.88999938964844,5.291960716247559,67.12999725341797
2015-09-08,32.194000244140625,16.544666290283203,,25.87700080871582,25.6373348236084,39.196075439453125,23.389650344848633,79.77999877929688,5.518238067626953,70.76000213623047
2015-09-09,32.170501708984375,16.5939998626709,,25.844499588012695,25.144271850585938,38.463775634765625,23.223148345947266,78.5199966430664,5.408749103546143,69.02999877929688
2015-09-10,32.55400085449219,16.565332412719727,,26.11199951171875,25.696685791015625,38.66024398803711,23.4495906829834,78.69999694824219,5.493906497955322,69.73999786376953
